cusip,issueDate,securityType,securityTerm,auctionDateYear,issueDate,maturityDate,datedDate,maturingDate,auctionFormat,closingTimeCompetitive,offeringAmount,allocationPercentage,totalTendered,totalAccepted,bidToCoverRatio,interestRate,highYield,lowYield,averageMedianYield,highDiscountRate,lowDiscountRate,highInvestmentRate,lowInvestmentRate,highPrice,lowPrice,pricePer100,updatedTimestamp
912795CS8,1999-07-22T00:00:00,Bill,13-Week,1999,1999-07-22T00:00:00,1999-10-21T00:00:00,,1999-07-22T00:00:00,Single-Price,,7500000000,56.000000,29862433000,11269693000,,,,,,4.520000,4.420000,4.650000,,98.857,0.000,98.857,2013-12-12T14:22:36
912795DD0,1999-07-22T00:00:00,Bill,26-Week,1999,1999-07-22T00:00:00,2000-01-20T00:00:00,,1999-07-22T00:00:00,Single-Price,,7500000000,18.000000,28776238000,11642238000,,,,,,4.490000,4.450000,4.671000,,97.730,0.000,97.730,2013-12-12T14:22:36
912795CC3,1999-07-15T00:00:00,Bill,13-Week,1999,1999-07-15T00:00:00,1999-10-14T00:00:00,,1999-07-15T00:00:00,Single-Price,,7500000000,74.000000,30410254000,11353634000,,,,,,4.600000,4.520000,4.733000,,98.837,0.000,98.837,2013-12-12T14:22:36
912795DC2,1999-07-15T00:00:00,Bill,26-Week,1999,1999-07-15T00:00:00,2000-01-13T00:00:00,,1999-07-15T00:00:00,Single-Price,,7500000000,16.000000,31712571000,12523771000,,,,,,4.540000,4.470000,4.724000,,97.705,0.000,97.705,2013-12-12T14:22:36
9128274Y5,1999-07-15T00:00:00,Note,9-Year 6-Month,1999,1999-07-15T00:00:00,2009-01-15T00:00:00,1999-07-15T00:00:00,,Single-Price,,7000000000,88.000000,15096392000,7368472000,,3.875000,4.0400,3.920000,4.000000,,,,,100.033,0.000,100.033,2024-01-09T10:27:07
912795CR0,1999-07-08T00:00:00,Bill,13-Week,1999,1999-07-08T00:00:00,1999-10-07T00:00:00,,1999-07-08T00:00:00,Single-Price,,7500000000,80.000000,32948058000,10959483000,,,,,,4.590000,4.520000,4.720000,,98.840,0.000,98.840,2013-12-12T14:22:36
912795DB4,1999-07-08T00:00:00,Bill,26-Week,1999,1999-07-08T00:00:00,2000-01-06T00:00:00,,1999-07-08T00:00:00,Single-Price,,7500000000,77.000000,34742554000,12168429000,,,,,,4.590000,4.540000,4.776000,,97.680,0.000,97.680,2013-12-12T14:22:36
912795CQ2,1999-07-01T00:00:00,Bill,13-Week,1999,1999-07-01T00:00:00,1999-09-30T00:00:00,,1999-07-01T00:00:00,Single-Price,,7500000000,43.000000,25642691000,11277691000,,,,,,4.750000,4.620000,4.889000,,98.799,0.000,98.799,2013-12-12T14:22:36
912795DA6,1999-07-01T00:00:00,Bill,26-Week,1999,1999-07-01T00:00:00,1999-12-30T00:00:00,,1999-07-01T00:00:00,Single-Price,,7500000000,70.000000,27344215000,12604215000,,,,,,4.960000,4.870000,5.173000,,97.492,0.000,97.492,2013-12-12T14:22:36
9128275J7,1999-06-30T00:00:00,Note,2-Year,1999,1999-06-30T00:00:00,2001-06-30T00:00:00,1999-06-30T00:00:00,1999-06-30T00:00:00,Single-Price,,15000000000,72.000000,29693469000,18985769000,,5.750000,5.7540,5.650000,5.725000,,,,,99.993,0.000,99.993,2024-01-09T10:27:07
912795EB3,1999-06-24T00:00:00,Bill,52-Week,1999,1999-06-24T00:00:00,2000-06-22T00:00:00,,1999-06-24T00:00:00,Single-Price,,10000000000,12.000000,28802648000,14848638000,,,,,,4.890000,4.750000,5.163000,,95.056,0.000,95.056,2013-12-12T14:22:36
912795CP4,1999-06-24T00:00:00,Bill,13-Week,1999,1999-06-24T00:00:00,1999-09-23T00:00:00,,1999-06-24T00:00:00,Single-Price,,7500000000,12.000000,29467310000,10885290000,,,,,,4.610000,4.530000,4.741000,,98.835,0.000,98.835,2013-12-12T14:22:36
912795CZ2,1999-06-24T00:00:00,Bill,26-Week,1999,1999-06-24T00:00:00,1999-12-23T00:00:00,,1999-06-24T00:00:00,Single-Price,,7500000000,84.000000,29763965000,11067840000,,,,,,4.850000,4.750000,5.055000,,97.548,0.000,97.548,2013-12-12T14:22:36
912795CB5,1999-06-17T00:00:00,Bill,13-Week,1999,1999-06-17T00:00:00,1999-09-16T00:00:00,,1999-06-17T00:00:00,Single-Price,,7500000000,52.000000,27487337000,11605229000,,,,,,4.620000,4.530000,4.753000,,98.832,0.000,98.832,2013-12-12T14:22:36
912795CY5,1999-06-17T00:00:00,Bill,26-Week,1999,1999-06-17T00:00:00,1999-12-16T00:00:00,,1999-06-17T00:00:00,Single-Price,,7500000000,35.000000,27753755000,11589255000,,,,,,4.855000,4.750000,5.059000,,97.546,0.000,97.546,2013-12-12T14:22:36
912795CN9,1999-06-10T00:00:00,Bill,13-Week,1999,1999-06-10T00:00:00,1999-09-09T00:00:00,,1999-06-10T00:00:00,Single-Price,,7500000000,35.000000,32685130000,11571380000,,,,,,4.510000,4.410000,4.638000,,98.860,0.000,98.860,2013-12-12T14:22:36
912795CE9,1999-06-10T00:00:00,Bill,26-Week,1999,1999-06-10T00:00:00,1999-12-09T00:00:00,,1999-06-10T00:00:00,Single-Price,,7500000000,91.000000,26499479000,11481479000,,,,,,4.760000,4.690000,4.958000,,97.594,0.000,97.594,2013-12-12T14:22:36
912795GV7,1999-06-03T00:00:00,Bill,12-Day,1999,1999-06-03T00:00:00,1999-06-15T00:00:00,,,Single-Price,,20000000000,46.000000,64869750000,20006850000,,,,,,4.700000,4.620000,4.800000,,99.843,0.000,99.843,2013-12-12T14:22:36
912795CM1,1999-06-03T00:00:00,Bill,13-Week,1999,1999-06-03T00:00:00,1999-09-02T00:00:00,,1999-06-03T00:00:00,Single-Price,,7500000000,50.000000,26026630000,11604130000,,,,,,4.620000,4.530000,4.753000,,98.832,0.000,98.832,2013-12-12T14:22:36
912795CX7,1999-06-03T00:00:00,Bill,26-Week,1999,1999-06-03T00:00:00,1999-12-02T00:00:00,,1999-06-03T00:00:00,Single-Price,,7500000000,43.000000,25055658000,11650558000,,,,,,4.750000,4.630000,4.947000,,97.599,0.000,97.599,2013-12-12T14:22:36
912795GV7,1999-06-01T00:00:00,Bill,14-Day,1999,1999-06-01T00:00:00,1999-06-15T00:00:00,,,Single-Price,,11000000000,69.000000,39755682000,11029682000,,,,,,4.730000,4.600000,4.820000,,99.816,0.000,99.816,2013-12-12T14:22:36
9128275H1,1999-06-01T00:00:00,Note,2-Year,1999,1999-06-01T00:00:00,2001-05-31T00:00:00,1999-05-31T00:00:00,1999-05-31T00:00:00,Single-Price,,15000000000,20.000000,35123892000,19869692000,,5.250000,5.3150,5.234000,5.295000,,,,,99.878,0.000,99.878,2013-12-12T14:22:36
912795DX6,1999-05-27T00:00:00,Bill,52-Week,1999,1999-05-27T00:00:00,2000-05-25T00:00:00,,1999-05-27T00:00:00,Single-Price,,10000000000,38.000000,27950788000,15288078000,,,,,,4.630000,4.570000,4.879000,,95.319,0.000,95.319,2013-12-12T14:22:36
912795CL3,1999-05-27T00:00:00,Bill,13-Week,1999,1999-05-27T00:00:00,1999-08-26T00:00:00,,1999-05-27T00:00:00,Single-Price,,7500000000,56.000000,27267522000,11487522000,,,,,,4.495000,4.390000,4.621000,,98.864,0.000,98.864,2013-12-12T14:22:36
912795CW9,1999-05-27T00:00:00,Bill,26-Week,1999,1999-05-27T00:00:00,1999-11-26T00:00:00,,1999-05-27T00:00:00,Single-Price,,7500000000,93.000000,28330987000,11553737000,,,,,,4.570000,4.470000,4.756000,,97.677,0.000,97.677,2013-12-12T14:22:36
912795CA7,1999-05-20T00:00:00,Bill,13-Week,1999,1999-05-20T00:00:00,1999-08-19T00:00:00,,1999-05-20T00:00:00,Single-Price,,7500000000,13.000000,27337112000,11592612000,,,,,,4.570000,4.450000,4.700000,,98.845,0.000,98.845,2013-12-12T14:22:36
912795CV1,1999-05-20T00:00:00,Bill,26-Week,1999,1999-05-20T00:00:00,1999-11-18T00:00:00,,1999-05-20T00:00:00,Single-Price,,7500000000,39.000000,27516620000,11902370000,,,,,,4.630000,4.500000,4.821000,,97.659,0.000,97.659,2013-12-12T14:22:36
9128275G3,1999-05-17T00:00:00,Note,10-Year,1999,1999-05-17T00:00:00,2009-05-15T00:00:00,1999-05-15T00:00:00,1999-05-15T00:00:00,Single-Price,,12000000000,59.000000,22280659000,14798359000,,5.500000,5.5100,5.420000,5.470000,,,,,99.923,0.000,99.923,2013-12-12T14:22:36
9128275F5,1999-05-17T00:00:00,Note,5-Year,1999,1999-05-17T00:00:00,2004-05-15T00:00:00,1999-05-15T00:00:00,1999-05-15T00:00:00,Single-Price,,15000000000,75.000000,29987293000,18912293000,,5.250000,5.3670,5.279000,5.348000,,,,,99.493,0.000,99.493,2013-12-12T14:22:36
912795CK5,1999-05-13T00:00:00,Bill,13-Week,1999,1999-05-13T00:00:00,1999-08-12T00:00:00,,1999-05-13T00:00:00,Single-Price,,7500000000,29.000000,31772472000,11348255000,,,,,,4.480000,4.390000,4.605000,,98.868,0.000,98.868,2013-12-12T14:22:36
912795CD1,1999-05-13T00:00:00,Bill,26-Week,1999,1999-05-13T00:00:00,1999-11-12T00:00:00,,1999-05-13T00:00:00,Single-Price,,7500000000,72.000000,29871104000,11317304000,,,,,,4.510000,4.420000,4.694000,,97.707,0.000,97.707,2013-12-12T14:22:36
912795CJ8,1999-05-06T00:00:00,Bill,13-Week,1999,1999-05-06T00:00:00,1999-08-05T00:00:00,,1999-05-06T00:00:00,Single-Price,,7500000000,61.000000,30118380000,12075580000,,,,,,4.480000,4.380000,4.605000,,98.868,0.000,98.868,2013-12-12T14:22:36
912795CU3,1999-05-06T00:00:00,Bill,26-Week,1999,1999-05-06T00:00:00,1999-11-04T00:00:00,,1999-05-06T00:00:00,Single-Price,,7500000000,57.000000,30343427000,11599908000,,,,,,4.495000,4.380000,4.675000,,97.728,0.000,97.728,2013-12-12T14:22:36
9128275E8,1999-04-30T00:00:00,Note,2-Year,1999,1999-04-30T00:00:00,2001-04-30T00:00:00,1999-04-30T00:00:00,1999-04-30T00:00:00,Single-Price,,15000000000,45.000000,40875026000,21027026000,,5.000000,5.0170,4.930000,5.000000,,,,,99.968,0.000,99.968,2024-01-09T10:27:07
912795DT5,1999-04-29T00:00:00,Bill,52-Week,1999,1999-04-29T00:00:00,2000-04-27T00:00:00,,1999-04-29T00:00:00,Single-Price,,10000000000,35.000000,34989648000,15017148000,,,,,,4.490000,4.380000,4.727000,,95.460,0.000,95.460,2013-12-12T14:22:36
912795CH2,1999-04-29T00:00:00,Bill,13-Week,1999,1999-04-29T00:00:00,1999-07-29T00:00:00,,1999-04-29T00:00:00,Single-Price,,7500000000,59.000000,27048725000,11320625000,,,,,,4.335000,4.220000,4.457000,,98.904,0.000,98.904,2013-12-12T14:22:36
912795CT6,1999-04-29T00:00:00,Bill,26-Week,1999,1999-04-29T00:00:00,1999-10-28T00:00:00,,1999-04-29T00:00:00,Single-Price,,7500000000,12.000000,28998522000,11570708000,,,,,,4.410000,4.310000,4.585000,,97.771,0.000,97.771,2013-12-12T14:22:36
912795EQ0,1999-04-22T00:00:00,Bill,1-Day,1999,1999-04-22T00:00:00,1999-04-23T00:00:00,,,Single-Price,,8000000000,22.000000,35895000000,8020000000,,,,,,4.510000,4.250000,4.760000,,99.987,0.000,99.987,2013-12-12T14:22:36
912795BZ3,1999-04-22T00:00:00,Bill,13-Week,1999,1999-04-22T00:00:00,1999-07-22T00:00:00,,1999-04-22T00:00:00,Single-Price,,7500000000,9.000000,28996212000,11306177000,,,,,,4.230000,4.160000,4.346000,,98.931,0.000,98.931,2013-12-12T14:22:36
912795CS8,1999-04-22T00:00:00,Bill,26-Week,1999,1999-04-22T00:00:00,1999-10-21T00:00:00,,1999-04-22T00:00:00,Single-Price,,7500000000,54.000000,29265113000,11160593000,,,,,,4.370000,4.260000,4.543000,,97.791,0.000,97.791,2013-12-12T14:22:36
912795CG4,1999-04-15T00:00:00,Bill,13-Week,1999,1999-04-15T00:00:00,1999-07-15T00:00:00,,1999-04-15T00:00:00,Single-Price,,6500000000,34.000000,30843163000,10268178000,,,,,,4.190000,4.100000,4.305000,,98.941,0.000,98.941,2013-12-12T14:22:36
912795CC3,1999-04-15T00:00:00,Bill,26-Week,1999,1999-04-15T00:00:00,1999-10-14T00:00:00,,1999-04-15T00:00:00,Single-Price,,7500000000,8.000000,31021899000,11824899000,,,,,,4.320000,4.220000,4.490000,,97.816,0.000,97.816,2013-12-12T14:22:36
912810FH6,1999-04-15T00:00:00,Bond,30-Year,1999,1999-04-15T00:00:00,2029-04-15T00:00:00,1999-04-15T00:00:00,,Single-Price,,7000000000,24.000000,15044709000,7350408000,,3.875000,3.8990,3.750000,3.829000,,,,,99.578,0.000,99.578,2024-01-09T10:27:07
912795CF6,1999-04-08T00:00:00,Bill,13-Week,1999,1999-04-08T00:00:00,1999-07-08T00:00:00,,1999-04-08T00:00:00,Single-Price,,6500000000,28.000000,30868276000,10259876000,,,,,,4.265000,4.170000,4.383000,,98.922,0.000,98.922,2013-12-12T14:22:36
912795CR0,1999-04-08T00:00:00,Bill,26-Week,1999,1999-04-08T00:00:00,1999-10-07T00:00:00,,1999-04-08T00:00:00,Single-Price,,7500000000,44.000000,27715826000,11497026000,,,,,,4.345000,4.150000,4.517000,,97.803,0.000,97.803,2013-12-12T14:22:36
912795BH3,1999-04-01T00:00:00,Bill,14-Day,1999,1999-04-01T00:00:00,1999-04-15T00:00:00,,,Single-Price,,26000000000,83.000000,42824209000,26023709000,,,,,,4.850000,4.730000,4.950000,,99.811,0.000,99.811,2013-12-12T14:22:36
912795DP3,1999-04-01T00:00:00,Bill,52-Week,1999,1999-04-01T00:00:00,2000-03-30T00:00:00,,1999-04-01T00:00:00,Single-Price,,10000000000,82.000000,32541927000,15884229000,,,,,,4.495000,4.400000,4.732000,,95.455,0.000,95.455,2013-12-12T14:22:36
912795EP2,1999-03-31T00:00:00,Bill,19-Day,1999,1999-03-31T00:00:00,1999-04-19T00:00:00,,,Single-Price,,20000000000,93.000000,43115000000,20025000000,,,,,,4.830000,4.740000,4.920000,,99.745,0.000,99.745,2013-12-12T14:22:36
912795BR1,1999-04-01T00:00:00,Bill,13-Week,1999,1999-04-01T00:00:00,1999-07-01T00:00:00,,1999-04-01T00:00:00,Single-Price,,6500000000,46.000000,28001475000,10173426000,,,,,,4.380000,4.280000,4.502000,,98.893,0.000,98.893,2013-12-12T14:22:36
912795CQ2,1999-04-01T00:00:00,Bill,26-Week,1999,1999-04-01T00:00:00,1999-09-30T00:00:00,,1999-04-01T00:00:00,Single-Price,,7500000000,79.000000,28378519000,11639514000,,,,,,4.340000,4.260000,4.511000,,97.806,0.000,97.806,2013-12-12T14:22:36
9128275D0,1999-03-31T00:00:00,Note,2-Year,1999,1999-03-31T00:00:00,2001-03-31T00:00:00,1999-03-31T00:00:00,1999-03-31T00:00:00,Single-Price,,15000000000,20.000000,39664052000,21587982000,,4.875000,4.9950,4.901000,4.968000,,,,,99.774,0.000,99.774,2024-01-09T10:27:07
912795BY6,1999-03-25T00:00:00,Bill,13-Week,1999,1999-03-25T00:00:00,1999-06-24T00:00:00,,1999-03-25T00:00:00,Single-Price,,6500000000,3.000000,28422805000,9943555000,,,,,,4.375000,4.270000,4.498000,,98.894,0.000,98.894,2013-12-12T14:22:36
912795CP4,1999-03-25T00:00:00,Bill,26-Week,1999,1999-03-25T00:00:00,1999-09-23T00:00:00,,1999-03-25T00:00:00,Single-Price,,7500000000,66.000000,29484797000,11075503000,,,,,,4.420000,4.330000,4.597000,,97.765,0.000,97.765,2013-12-12T14:22:36
912795BQ3,1999-03-18T00:00:00,Bill,13-Week,1999,1999-03-18T00:00:00,1999-06-17T00:00:00,,1999-03-18T00:00:00,Single-Price,,7500000000,68.000000,34290547000,11582566000,,,,,,4.470000,4.440000,4.597000,,98.870,0.000,98.870,2013-12-12T14:22:36
912795CB5,1999-03-18T00:00:00,Bill,26-Week,1999,1999-03-18T00:00:00,1999-09-16T00:00:00,,1999-03-18T00:00:00,Single-Price,,7500000000,92.000000,28870144000,11104213000,,,,,,4.530000,4.500000,4.713000,,97.710,0.000,97.710,2013-12-12T14:22:36
912795BP5,1999-03-11T00:00:00,Bill,13-Week,1999,1999-03-11T00:00:00,1999-06-10T00:00:00,,1999-03-11T00:00:00,Single-Price,,7500000000,24.000000,32370620000,11526860000,,,,,,4.510000,4.410000,4.638000,,98.860,0.000,98.860,2013-12-12T14:22:36
912795CN9,1999-03-11T00:00:00,Bill,26-Week,1999,1999-03-11T00:00:00,1999-09-09T00:00:00,,1999-03-11T00:00:00,Single-Price,,7500000000,41.000000,30863339000,11585509000,,,,,,4.540000,4.450000,4.724000,,97.705,0.000,97.705,2013-12-12T14:22:36
912795DK4,1999-03-04T00:00:00,Bill,52-Week,1999,1999-03-04T00:00:00,2000-03-02T00:00:00,,1999-03-04T00:00:00,Single-Price,,10000000000,12.000000,35942791000,15344591000,,,,,,4.665000,4.560000,4.918000,,95.283,0.000,95.283,2013-12-12T14:22:36
912795EN7,1999-03-03T00:00:00,Bill,12-Day,1999,1999-03-03T00:00:00,1999-03-15T00:00:00,,,Single-Price,,19000000000,47.000000,46945000000,19041000000,,,,,,4.790000,4.690000,4.890000,,99.840,0.000,99.840,2013-12-12T14:22:36
912795BN0,1999-03-04T00:00:00,Bill,13-Week,1999,1999-03-04T00:00:00,1999-06-03T00:00:00,,1999-03-04T00:00:00,Single-Price,,7500000000,97.000000,27780934000,11705869000,,,,,,4.570000,4.460000,4.700000,,98.845,0.000,98.845,2013-12-12T14:22:36
912795CM1,1999-03-04T00:00:00,Bill,26-Week,1999,1999-03-04T00:00:00,1999-09-02T00:00:00,,1999-03-04T00:00:00,Single-Price,,7500000000,98.000000,27892943000,11504226000,,,,,,4.585000,4.480000,4.772000,,97.682,0.000,97.682,2013-12-12T14:22:36
912795BJ9,1999-03-01T00:00:00,Bill,52-Day,1999,1999-03-01T00:00:00,1999-04-22T00:00:00,,,Single-Price,,42000000000,100.000000,77425425000,42000425000,,,,,,4.740000,4.630000,4.850000,,99.315,0.000,99.315,2013-12-12T14:22:36
9128275C2,1999-03-01T00:00:00,Note,2-Year,1999,1999-03-01T00:00:00,2001-02-28T00:00:00,1999-02-28T00:00:00,1999-02-28T00:00:00,Single-Price,,15000000000,54.000000,31961498000,19575998000,,5.000000,5.0090,4.929000,4.988000,,,,,99.983,0.000,99.983,2013-12-12T14:22:36
912795BX8,1999-02-25T00:00:00,Bill,13-Week,1999,1999-02-25T00:00:00,1999-05-27T00:00:00,,1999-02-25T00:00:00,Single-Price,,7500000000,6.000000,29121123000,11425783000,,,,,,4.530000,4.420000,4.646000,,98.855,0.000,98.855,2013-12-12T14:22:36
912795CL3,1999-02-25T00:00:00,Bill,26-Week,1999,1999-02-25T00:00:00,1999-08-26T00:00:00,,1999-02-25T00:00:00,Single-Price,,7500000000,32.000000,28139975000,11410231000,,,,,,4.430000,4.320000,4.595000,,97.760,0.000,97.760,2013-12-12T14:22:36
912795BM2,1999-02-18T00:00:00,Bill,13-Week,1999,1999-02-18T00:00:00,1999-05-20T00:00:00,,1999-02-18T00:00:00,Single-Price,,7500000000,47.000000,28705551000,11650048000,,,,,,4.440000,4.330000,4.551000,,98.878,0.000,98.878,2013-12-12T14:22:36
912795CA7,1999-02-18T00:00:00,Bill,26-Week,1999,1999-02-18T00:00:00,1999-08-19T00:00:00,,1999-02-18T00:00:00,Single-Price,,7500000000,52.000000,26861730000,11154945000,,,,,,4.470000,4.340000,4.637000,,97.740,0.000,97.740,2013-12-12T14:22:36
912795BJ9,1999-02-16T00:00:00,Bill,65-Day,1999,1999-02-16T00:00:00,1999-04-22T00:00:00,,,Single-Price,,8000000000,47.000000,29945000000,8027500000,,,,,,4.480000,4.380000,4.580000,,99.191,0.000,99.191,2013-12-12T14:22:36
912810FG8,1999-02-16T00:00:00,Bond,30-Year,1999,1999-02-16T00:00:00,2029-02-15T00:00:00,1999-02-15T00:00:00,1999-02-15T00:00:00,Single-Price,,10000000000,32.000000,21844044000,11349444000,,5.250000,5.2980,5.220000,5.279000,,,,,99.282,0.000,99.282,2013-12-12T14:22:36
9128274V1,1999-02-16T00:00:00,Note,9-Year 9-Month,1999,1999-02-16T00:00:00,2008-11-15T00:00:00,1998-11-15T00:00:00,1999-02-15T00:00:00,Single-Price,,10000000000,11.000000,22043514000,11592934000,,4.750000,4.9130,4.830000,4.884000,,,,,98.735,0.000,98.735,2013-12-12T14:22:36
9128275A6,1999-02-16T00:00:00,Note,5-Year,1999,1999-02-16T00:00:00,2004-02-15T00:00:00,1999-02-15T00:00:00,1999-02-15T00:00:00,Single-Price,,15000000000,14.000000,30243315000,17815315000,,4.750000,4.7670,4.700000,4.745000,,,,,99.925,0.000,99.925,2013-12-12T14:22:36
912795BL4,1999-02-11T00:00:00,Bill,13-Week,1999,1999-02-11T00:00:00,1999-05-13T00:00:00,,1999-02-11T00:00:00,Single-Price,,7500000000,48.000000,28890425000,11445925000,,,,,,4.420000,4.370000,4.531000,,98.883,0.000,98.883,2013-12-12T14:22:36
912795CK5,1999-02-11T00:00:00,Bill,26-Week,1999,1999-02-11T00:00:00,1999-08-12T00:00:00,,1999-02-11T00:00:00,Single-Price,,7500000000,46.000000,28201086000,11623303000,,,,,,4.420000,4.370000,4.585000,,97.765,0.000,97.765,2013-12-12T14:22:36
912795DF5,1999-02-04T00:00:00,Bill,52-Week,1999,1999-02-04T00:00:00,2000-02-03T00:00:00,,1999-02-04T00:00:00,Single-Price,,10000000000,90.000000,33234568000,15401445000,,,,,,4.370000,4.290000,4.584000,,95.581,0.000,95.581,2013-12-12T14:22:36
912795BK6,1999-02-04T00:00:00,Bill,13-Week,1999,1999-02-04T00:00:00,1999-05-06T00:00:00,,1999-02-04T00:00:00,Single-Price,,7500000000,66.000000,28030262000,12162261000,,,,,,4.400000,4.340000,4.510000,,98.888,0.000,98.888,2013-12-12T14:22:36
912795CJ8,1999-02-04T00:00:00,Bill,26-Week,1999,1999-02-04T00:00:00,1999-08-05T00:00:00,,1999-02-04T00:00:00,Single-Price,,7500000000,88.000000,27419076000,12802076000,,,,,,4.390000,4.345000,4.551000,,97.781,0.000,97.781,2013-12-12T14:22:36
9128274Z2,1999-02-01T00:00:00,Note,2-Year,1999,1999-02-01T00:00:00,2001-01-31T00:00:00,1999-01-31T00:00:00,1999-01-31T00:00:00,Single-Price,,15000000000,42.000000,36636724000,19772324000,,4.500000,4.5750,4.450000,4.540000,,,,,99.858,0.000,99.858,2013-12-12T14:22:36
912795BW0,1999-01-28T00:00:00,Bill,13-Week,1999,1999-01-28T00:00:00,1999-04-29T00:00:00,,1999-01-28T00:00:00,Single-Price,,7500000000,82.000000,25528801000,11280922000,,,,,,4.305000,4.250000,4.412000,,98.912,0.000,98.912,2013-12-12T14:22:36
912795CH2,1999-01-28T00:00:00,Bill,26-Week,1999,1999-01-28T00:00:00,1999-07-29T00:00:00,,1999-01-28T00:00:00,Single-Price,,7500000000,29.000000,25657093000,11074043000,,,,,,4.280000,4.240000,4.436000,,97.836,0.000,97.836,2013-12-12T14:22:36
912795BJ9,1999-01-21T00:00:00,Bill,13-Week,1999,1999-01-21T00:00:00,1999-04-22T00:00:00,,1999-01-21T00:00:00,Single-Price,,7500000000,69.000000,27266448000,11256075000,,,,,,4.280000,4.200000,4.387000,,98.918,0.000,98.918,2013-12-12T14:22:36
912795BZ3,1999-01-21T00:00:00,Bill,26-Week,1999,1999-01-21T00:00:00,1999-07-22T00:00:00,,1999-01-21T00:00:00,Single-Price,,7500000000,82.000000,29383316000,10813516000,,,,,,4.310000,4.275000,4.467000,,97.821,0.000,97.821,2013-12-12T14:22:36
912795BH3,1999-01-14T00:00:00,Bill,13-Week,1999,1999-01-14T00:00:00,1999-04-15T00:00:00,,1999-01-14T00:00:00,Single-Price,,7500000000,26.000000,30092821000,11506483000,,,,,,4.390000,4.340000,4.502000,,98.890,0.000,98.890,2013-12-12T14:22:36
912795CG4,1999-01-14T00:00:00,Bill,26-Week,1999,1999-01-14T00:00:00,1999-07-15T00:00:00,,1999-01-14T00:00:00,Single-Price,,7500000000,28.000000,28735227000,11565132000,,,,,,4.405000,4.350000,4.568000,,97.773,0.000,97.773,2013-12-12T14:22:36
9128274Y5,1999-01-15T00:00:00,Note,10-Year,1999,1999-01-15T00:00:00,2009-01-15T00:00:00,1999-01-15T00:00:00,,Single-Price,,8000000000,100.000000,25476152000,8530979000,,3.875000,3.8980,3.850000,3.885000,,,,,99.811,0.000,99.811,2024-01-09T10:27:07
912795DB4,1999-01-07T00:00:00,Bill,52-Week,1999,1999-01-07T00:00:00,2000-01-06T00:00:00,,1999-01-07T00:00:00,Single-Price,,10000000000,52.000000,35157662000,15841662000,,,,,,4.335000,4.250000,4.545000,,95.617,0.000,95.617,2013-12-12T14:22:36
912795BG5,1999-01-07T00:00:00,Bill,13-Week,1999,1999-01-07T00:00:00,1999-04-08T00:00:00,,1999-01-07T00:00:00,Single-Price,,7500000000,75.000000,30572552000,11620494000,,,,,,4.380000,4.330000,4.490000,,98.893,0.000,98.893,2013-12-12T14:22:36
912795CF6,1999-01-07T00:00:00,Bill,26-Week,1999,1999-01-07T00:00:00,1999-07-08T00:00:00,,1999-01-07T00:00:00,Single-Price,,7500000000,82.000000,29820980000,11359303000,,,,,,4.420000,4.375000,4.585000,,97.765,0.000,97.765,2013-12-12T14:22:36
9128274X7,1998-12-31T00:00:00,Note,2-Year,1998,1998-12-31T00:00:00,2000-12-31T00:00:00,1998-12-31T00:00:00,1998-12-31T00:00:00,Single-Price,,15000000000,97.000000,42976651000,19466121000,,4.625000,4.6900,4.650000,4.674000,,,,,99.877,0.000,99.877,2024-01-09T10:27:07
912795BV2,1998-12-31T00:00:00,Bill,13-Week,1998,1998-12-31T00:00:00,1999-04-01T00:00:00,,1998-12-31T00:00:00,Single-Price,,7500000000,61.000000,29399564000,11469964000,,,,,,4.520000,4.480000,4.638000,,98.857,0.000,98.857,2013-12-12T14:22:36
912795BR1,1998-12-31T00:00:00,Bill,26-Week,1998,1998-12-31T00:00:00,1999-07-01T00:00:00,,1998-12-31T00:00:00,Single-Price,,7500000000,40.000000,30842787000,11051287000,,,,,,4.525000,4.480000,4.696000,,97.712,0.000,97.712,2013-12-12T14:22:36
912795BF7,1998-12-24T00:00:00,Bill,13-Week,1998,1998-12-24T00:00:00,1999-03-25T00:00:00,,1998-12-24T00:00:00,Single-Price,,7500000000,22.000000,29252652000,11191314000,,,,,,4.440000,4.395000,4.551000,,98.878,0.000,98.878,2013-12-12T14:22:36
